begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,SIGN_CONN_ESTAB_ATT_EMG,SIGN_CONN_ESTAB_ATT_MO_S,SIGN_CONN_ESTAB_COMP,SIGN_CONN_ESTAB_ATT_HIPRIO,SIGN_CONN_ESTAB_ATT_MO_D,SIGN_CONN_ESTAB_ATT_DEL_TOL,SIGN_CONN_ESTAB_ATT_MT,PDCP_SDU_VOL_DL,ERAB_REL_ENB_RNL_RED,EPC_EPS_BEARER_REL_REQ_OTH,EPS_BEARER_SETUP_COMPLETIONS,ERAB_REL_HO_PART,ERAB_REL_ENB_INI_S1_PART_RESET,ERAB_REL_SUCC_HO_GERAN,ERAB_REL_MME_INI_S1_PART_RESET,EPC_EPS_BEARER_REL_REQ_RNL,ERAB_REL_ENB_INI_S1_GLOB_RESET,ERAB_REL_MME_INI_S1_GLOB_RESET,ERAB_REL_ENB_RNL_RRNA,EPS_BEARER_SETUP_ATTEMPTS,ERAB_REL_ENB_RNL_INA,EPC_EPS_BEARER_REL_REQ_NORM,ERAB_REL_ENB,ERAB_REL_TEMP_QCI1,ERAB_REL_EPC_PATH_SWITCH,EPC_EPS_BEARER_REL_REQ_DETACH,ERAB_REL_S1_OUTAGE,ERAB_REL_SUCC_HO_UTRAN
2024-03-23,"MRBTS-5200,LNBTS-5200,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16290.0,dynamic,97.5,,,,,,,,,2755.0,0.0,51202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51352.0,47234.0,1531.0,50086.0,0.0,0.0,177.0,0.0,0.0
2024-03-17,"MRBTS-5083,LNBTS-5083,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16237.0,dynamic,95.83333333333333,,,,,,,,,2637.0,0.0,49391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49489.0,45591.0,991.0,48441.0,0.0,0.0,88.0,59.0,0.0
2024-03-17,"MRBTS-5086,LNBTS-5086,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16821.0,dynamic,100.0,,,,,,,,15432346338.0,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5080,LNBTS-5080,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16276.0,dynamic,100.0,,,,,,,,,1447.0,0.0,35136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35177.0,32752.0,876.0,34240.0,0.0,0.0,94.0,0.0,0.0
2024-03-16,"MRBTS-5083,LNBTS-5083,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",897.0,dynamic,0.4166666666666667,0.0,21.0,31.0,0.0,9.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5200,LNBTS-5200,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16304.0,dynamic,98.75,,,,,,,,,5473.0,0.0,129733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129988.0,116885.0,6160.0,122606.0,0.0,0.0,596.0,0.0,0.0
2024-03-16,"MRBTS-5045,LNBTS-5045,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",582.0,dynamic,0.4861111111111111,,,,,,,,,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,50.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
2024-03-30,"MRBTS-5079,LNBTS-5079,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",86763.0,dynamic,0.2777777777777778,,,,,,,,,14.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,209.0,11.0,223.0,0.0,0.0,1.0,0.0,0.0
2024-03-16,"MRBTS-5045,LNBTS-5045,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16792.0,dynamic,100.0,,,,,,,,9413053716.0,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5090,LNBTS-5090,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16817.0,dynamic,95.83333333333333,,,,,,,,3908774915.0,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5045,LNBTS-5045,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",892.0,dynamic,0.4861111111111111,0.0,52.0,92.0,0.0,30.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5081,LNBTS-5081,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16268.0,dynamic,90.97222222222223,,,,,,,,,8013.0,0.0,136809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137267.0,121036.0,7040.0,129926.0,0.0,0.0,690.0,0.0,115.0
2024-03-16,"MRBTS-5023,LNBTS-5023,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16836.0,dynamic,100.0,,,,,,,,20708847802.0,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5050,LNBTS-5050,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16311.0,dynamic,100.0,,,,,,,,,588.0,0.0,5704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5712.0,4759.0,102.0,5367.0,0.0,0.0,15.0,0.0,0.0
2024-03-31,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",885.0,dynamic,0.9027777777777778,0.0,1741.0,5097.0,0.0,1712.0,0.0,1660.0,,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5084,LNBTS-5084,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16271.0,dynamic,100.0,,,,,,,,,5493.0,0.0,58721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58822.0,52407.0,988.0,58037.0,0.0,0.0,120.0,42.0,0.0
2024-03-17,"MRBTS-5062,LNBTS-5062,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16861.0,dynamic,95.83333333333333,,,,,,,,2465826641.0,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5079,LNBTS-5079,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16258.0,dynamic,100.0,,,,,,,,,1417.0,0.0,14643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14693.0,9938.0,681.0,11431.0,0.0,0.0,71.0,0.0,0.0
2024-03-09,"MRBTS-5062,LNBTS-5062,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16880.0,dynamic,95.83333333333333,,,,,,,,1519910453.0,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5078,LNBTS-5078,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16816.0,dynamic,100.0,,,,,,,,57442338771.0,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5083,LNBTS-5083,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16237.0,dynamic,95.83333333333333,,,,,,,,,3314.0,0.0,58542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58606.0,53701.0,1033.0,57246.0,0.0,0.0,101.0,0.0,0.0
2024-03-24,"MRBTS-5079,LNBTS-5079,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16796.0,dynamic,100.0,,,,,,,,72074832481.0,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5050,LNBTS-5050,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",903.0,dynamic,0.4166666666666667,0.0,66.0,89.0,0.0,11.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5023,LNBTS-5023,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16793.0,dynamic,100.0,,,,,,,,77078558158.0,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5080,LNBTS-5080,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16850.0,dynamic,100.0,,,,,,,,73381110889.0,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16820.0,dynamic,100.0,,,,,,,,77113724062.0,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5200,LNBTS-5200,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16858.0,dynamic,98.75,,,,,,,,8644481386.0,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5050,LNBTS-5050,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",841.0,dynamic,0.4166666666666667,,,,,,,,443873.0,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5090,LNBTS-5090,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16235.0,dynamic,95.83333333333333,,,,,,,,,7412.0,0.0,44938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45275.0,29084.0,1634.0,36999.0,0.0,0.0,121.0,35.0,0.0
2024-03-23,"MRBTS-5050,LNBTS-5050,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16844.0,dynamic,100.0,,,,,,,,19431729482.0,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5062,LNBTS-5062,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16240.0,dynamic,100.0,,,,,,,,,999.0,0.0,24503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24936.0,23370.0,227.0,24452.0,0.0,0.0,53.0,0.0,20.0
2024-03-09,"MRBTS-5078,LNBTS-5078,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16254.0,dynamic,91.04166666666667,,,,,,,,,3297.0,0.0,41770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41895.0,34188.0,2016.0,37798.0,0.0,0.0,150.0,0.0,0.0
2024-03-16,"MRBTS-5089,LNBTS-5089,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16306.0,dynamic,100.0,,,,,,,,,5682.0,0.0,42085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42159.0,35238.0,927.0,41026.0,0.0,0.0,44.0,0.0,0.0
2024-03-23,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16843.0,dynamic,100.0,,,,,,,,79375882821.0,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5102,LNBTS-5102,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16791.0,dynamic,100.0,,,,,,,,16624210811.0,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5050,LNBTS-5050,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",854.0,dynamic,0.4166666666666667,,,,,,,,40579.0,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5083,LNBTS-5083,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16813.0,dynamic,95.83333333333333,,,,,,,,55432500594.0,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5050,LNBTS-5050,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",591.0,dynamic,0.4166666666666667,,,,,,,,,5.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,38.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5084,LNBTS-5084,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",835.0,dynamic,0.4166666666666667,,,,,,,,208701.0,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",878.0,dynamic,0.3472222222222222,0.0,41.0,72.0,0.0,9.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5086,LNBTS-5086,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16855.0,dynamic,90.97222222222223,,,,,,,,1465393796.0,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5083,LNBTS-5083,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16293.0,dynamic,95.83333333333333,,,,,,,,,1827.0,0.0,8318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8390.0,6239.0,206.0,8087.0,0.0,0.0,20.0,0.0,0.0
2024-03-17,"MRBTS-5083,LNBTS-5083,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",869.0,dynamic,0.4166666666666667,0.0,69.0,150.0,0.0,45.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5082,LNBTS-5082,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16847.0,dynamic,100.0,,,,,,,,9317238195.0,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5200,LNBTS-5200,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",597.0,dynamic,0.1388888888888889,,,,,,,,,3.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,115.0,10.0,118.0,0.0,0.0,2.0,0.0,0.0
2024-03-09,"MRBTS-5086,LNBTS-5086,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16285.0,dynamic,90.97222222222223,,,,,,,,,4915.0,0.0,62211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62365.0,55094.0,1372.0,60219.0,0.0,0.0,190.0,0.0,488.0
2024-03-23,"MRBTS-5090,LNBTS-5090,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16252.0,dynamic,100.0,,,,,,,,,224.0,0.0,6235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6238.0,5624.0,71.0,5898.0,0.0,0.0,20.0,0.0,0.0
2024-03-30,"MRBTS-5200,LNBTS-5200,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",599.0,dynamic,1.1111111111111112,,,,,,,,,38.0,0.0,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0,833.0,19.0,873.0,0.0,0.0,2.0,0.0,0.0
2024-03-17,"MRBTS-5045,LNBTS-5045,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",848.0,dynamic,0.4861111111111111,,,,,,,,3282378.0,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5080,LNBTS-5080,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16239.0,dynamic,95.83333333333333,,,,,,,,,8518.0,0.0,108415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108729.0,94409.0,4629.0,103510.0,0.0,0.0,259.0,0.0,0.0
2024-03-17,"MRBTS-5089,LNBTS-5089,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",839.0,dynamic,0.4166666666666667,,,,,,,,3285437.0,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",866.0,dynamic,0.1388888888888889,,,,,,,,209651787.0,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5083,LNBTS-5083,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",842.0,dynamic,0.4166666666666667,,,,,,,,22504871.0,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5084,LNBTS-5084,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",577.0,dynamic,0.4166666666666667,,,,,,,,,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5083,LNBTS-5083,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16813.0,dynamic,95.83333333333333,,,,,,,,58094291824.0,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5023,LNBTS-5023,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16803.0,dynamic,100.0,,,,,,,,61853528962.0,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5082,LNBTS-5082,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16313.0,dynamic,100.0,,,,,,,,,2800.0,0.0,5928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5958.0,2988.0,132.0,5789.0,0.0,0.0,2.0,0.0,2.0
2024-03-17,"MRBTS-5079,LNBTS-5079,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16266.0,dynamic,100.0,,,,,,,,,7257.0,0.0,145689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146069.0,130063.0,9218.0,137918.0,0.0,0.0,490.0,44.0,0.0
2024-03-17,"MRBTS-5083,LNBTS-5083,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16293.0,dynamic,95.83333333333333,,,,,,,,,1603.0,0.0,7249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7311.0,5378.0,204.0,7004.0,0.0,0.0,20.0,4.0,0.0
2024-03-16,"MRBTS-5086,LNBTS-5086,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16233.0,dynamic,100.0,,,,,,,,,1399.0,0.0,23212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23261.0,21181.0,112.0,22598.0,0.0,0.0,21.0,0.0,3.0
2024-03-16,"MRBTS-5084,LNBTS-5084,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16273.0,dynamic,100.0,,,,,,,,,3804.0,0.0,82176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82387.0,76153.0,3921.0,80360.0,0.0,0.0,235.0,65.0,0.0
2024-03-23,"MRBTS-5045,LNBTS-5045,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16244.0,dynamic,100.0,,,,,,,,,4255.0,0.0,101845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102120.0,92495.0,5478.0,97156.0,0.0,0.0,341.0,0.0,0.0
2024-03-16,"MRBTS-5090,LNBTS-5090,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",581.0,dynamic,0.4166666666666667,,,,,,,,,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2024-03-10,"MRBTS-5079,LNBTS-5079,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",86839.0,dynamic,0.2777777777777778,,,,,,,,96650518.0,,,,,,,,,,,,,,,,,,,,
2024-03-16,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16287.0,dynamic,100.0,,,,,,,,,6992.0,0.0,178695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179213.0,159886.0,12190.0,167309.0,0.0,0.0,424.0,0.0,0.0
2024-03-24,"MRBTS-5086,LNBTS-5086,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16243.0,dynamic,100.0,,,,,,,,,6389.0,0.0,61083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61207.0,52951.0,1503.0,59505.0,0.0,0.0,114.0,0.0,7.0
2024-03-03,"MRBTS-5200,LNBTS-5200,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",883.0,dynamic,0.6944444444444444,0.0,451.0,868.0,0.0,209.0,0.0,213.0,,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5045,LNBTS-5045,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16278.0,dynamic,100.0,,,,,,,,,2637.0,0.0,21355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21433.0,15984.0,588.0,18812.0,0.0,0.0,72.0,0.0,0.0
2024-03-17,"MRBTS-5062,LNBTS-5062,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16279.0,dynamic,95.83333333333333,,,,,,,,,6676.0,0.0,75876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76063.0,66466.0,3898.0,73600.0,0.0,0.0,204.0,0.0,538.0
2024-03-31,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",866.0,dynamic,0.9027777777777778,,,,,,,,1158789731.0,,,,,,,,,,,,,,,,,,,,
2024-03-09,"MRBTS-5085,LNBTS-5085,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16247.0,dynamic,90.97222222222223,,,,,,,,,1296.0,0.0,23270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23299.0,21121.0,682.0,22547.0,0.0,0.0,52.0,0.0,18.0
2024-03-09,"MRBTS-5200,LNBTS-5200,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16304.0,dynamic,78.40277777777777,,,,,,,,,5110.0,0.0,112953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113368.0,100408.0,6629.0,105770.0,0.0,0.0,370.0,0.0,0.0
2024-03-09,"MRBTS-5089,LNBTS-5089,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16875.0,dynamic,95.83333333333333,,,,,,,,16926403527.0,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5045,LNBTS-5045,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",908.0,dynamic,0.4861111111111111,0.0,24.0,71.0,0.0,23.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,
2024-03-03,"MRBTS-5084,LNBTS-5084,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16868.0,dynamic,100.0,,,,,,,,3183535122.0,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5062,LNBTS-5062,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16862.0,dynamic,100.0,,,,,,,,49924518800.0,,,,,,,,,,,,,,,,,,,,
2024-03-03,"MRBTS-5023,LNBTS-5023,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16863.0,dynamic,100.0,,,,,,,,16564088716.0,,,,,,,,,,,,,,,,,,,,
2024-03-24,"MRBTS-5084,LNBTS-5084,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16854.0,dynamic,100.0,,,,,,,,11906922946.0,,,,,,,,,,,,,,,,,,,,
2024-03-17,"MRBTS-5081,LNBTS-5081,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16321.0,dynamic,100.0,,,,,,,,,2667.0,0.0,22359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22463.0,16210.0,595.0,19001.0,0.0,0.0,93.0,4.0,127.0
2024-03-24,"MRBTS-5084,LNBTS-5084,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16868.0,dynamic,100.0,,,,,,,,4978609885.0,,,,,,,,,,,,,,,,,,,,
2024-03-23,"MRBTS-5086,LNBTS-5086,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16821.0,dynamic,100.0,,,,,,,,19317108036.0,,,,,,,,,,,,,,,,,,,,
