functionsetid,functionsetname,functionsubsetid,functionsubsetname,supportedperiodminutes,objecttypeid,maeperformanceobjectname,objectname,counterid,countername,counterdescription,counterunit,countertype,counterprecision,timestatisticalmethod,objectstatisticalmethod,formula,visible,defaultmeasured,introducedinversion,node,applicablemode,filter,correlatedfunction,ne,timestatisticalmethod_upper,is_assessing_neighbor,is_archived,busy_hour_aggregation,busy_hour_formula,busy_hour_column
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331699,VS.CQI.30,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: version earlier than V200R011C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331709,VS.HSDPA.64QAMCfg.ActedNum,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R011C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331710,VS.HSDPA.64QAMCfg.ScheduledNum,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R011C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331711,VS.MIMOCfg.ActedNum,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R011C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331712,VS.MIMOCfg.ScheduledNum,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R011C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331713,VS.SCPICH.AvgPowerRate,,per mill,"UINT,4",0.0,AVG,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R011C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,AVG,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331714,VS.SCPICH.PwrOn.Duration,,ms,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R011C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331717,VS.HSDPA.MIMO64QAMCfg.ActedNum,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331718,VS.HSDPA.MIMO64QAMCfg.ScheduledNum,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
67109374,Measurements Related to Iur Interface,67109412,DRNC Measurement per Iur Interface,15/60/1440,67108969,?/IUR:RNCID=?! LogicRNCID=?,Measurement of Iur Interface Performance,67179102,VS.SHO.FailRLAddIur.Cong.Tx,Number of Failed Radio Link Additions on Iur Interface for DRNC (Congestion),None,"UINT,8",0.0,SUM,SUM,None,True,No,BSC6910,BSC6910 GU V100R023C10SPC500 Performance Counter List.xlsx,U,1.0,,,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331719,VS.HSDPA.DCCfg.AnchorCarrierActedNum,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331720,VS.HSDPA.DCCfg.SupCarrierActedNum,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331721,VS.HSDPA.DCCfg.DualCarrierActedNum,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331722,VS.HSDPA.16QAMCfg.ActedNum,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331723,VS.HSDPA.QPSKCfg.ActedNum,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331724,VS.HSDPA.All.ScheduledNum,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331661,Measurements Related to CELLRESERVE(UMTS),50331665,Cell Reserved Counter Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331740,VS.CellReserve.Counter1,,None,"Float,4",3.0,SUM,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V200R014C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331661,Measurements Related to CELLRESERVE(UMTS),50331665,Cell Reserved Counter Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331741,VS.CellReserve.Counter2,,None,"Float,4",3.0,SUM,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V200R014C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331661,Measurements Related to CELLRESERVE(UMTS),50331665,Cell Reserved Counter Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331742,VS.CellReserve.Counter3,,None,"Float,4",3.0,SUM,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V200R014C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331661,Measurements Related to CELLRESERVE(UMTS),50331665,Cell Reserved Counter Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331743,VS.CellReserve.Counter4,,None,"Float,4",3.0,SUM,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V200R014C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331661,Measurements Related to CELLRESERVE(UMTS),50331665,Cell Reserved Counter Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331744,VS.CellReserve.Counter5,,None,"Float,4",3.0,SUM,,None,True,No,BTS3900: V100R008C00  BTS3900 WCDMA: V200R014C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331745,VS.HSDPA.DataTtiNum.User,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V100R008C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331746,VS.HSDPA.DataOutput.Traffic,,bit,"UINT,8",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V100R008C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331676,HSDPA Measurement 2,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331747,VS.HSDPA.Data.IubMacdPdu,,bit,"UINT,8",0.0,SUM,,None,True,No,BTS3900: V100R008C01  BTS3900 WCDMA: V100R008C01  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
67109374,Measurements Related to Iur Interface,67109412,DRNC Measurement per Iur Interface,15/60/1440,67108969,?/IUR:RNCID=?! LogicRNCID=?,Measurement of Iur Interface Performance,67179112,VS.SHO.CancelRLRecfgIur.Rx,Number of Radio Link Synchronous Reconfiguration Cancellations on Iur Interface for DRNC,None,"UINT,8",0.0,SUM,SUM,None,True,No,BSC6910,BSC6910 GU V100R023C10SPC500 Performance Counter List.xlsx,U,1.0,,,SUM,0,0.0,,,
50331652,Measurements Related to CPC(UMTS),50331653,CPC Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331748,VS.CPC.DTXCfg.UserNum,,None,"Float,4",3.0,AVG,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R011C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,AVG,0,0.0,,,
50331652,Measurements Related to CPC(UMTS),50331653,CPC Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331749,VS.CPC.DTXAct.UserNum,,None,"Float,4",3.0,AVG,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R011C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,AVG,0,0.0,,,
50331652,Measurements Related to CPC(UMTS),50331653,CPC Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331750,VS.CPC.DRXCfg.UserNum,,None,"Float,4",3.0,AVG,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R011C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,AVG,0,0.0,,,
50331652,Measurements Related to CPC(UMTS),50331653,CPC Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331751,VS.CPC.DRXAct.UserNum,,None,"Float,4",3.0,AVG,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R011C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,AVG,0,0.0,,,
50331652,Measurements Related to CPC(UMTS),50331653,CPC Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331752,VS.CPC.LesOpCfg.SceduledNum,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R011C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331652,Measurements Related to CPC(UMTS),50331653,CPC Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331753,VS.CPC.LesOpCfg.LesModeNum,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R011C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331754,VS.UsedCQI0,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331755,VS.UsedCQI1,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331756,VS.UsedCQI2,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331757,VS.UsedCQI3,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331758,VS.UsedCQI4,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331759,VS.UsedCQI5,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331760,VS.UsedCQI6,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331761,VS.UsedCQI7,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331762,VS.UsedCQI8,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331763,VS.UsedCQI9,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331764,VS.UsedCQI10,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331765,VS.UsedCQI11,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
50331648,Measurements Related to HSDPA(UMTS),50331648,HSDPA Measurement,15/60,50331648,?/ULoCell:NodeB Function Name=?! Local Cell ID=?! Cell Name=?,Measurement of Local Cell Performance,50331766,VS.UsedCQI12,,None,"UINT,4",0.0,SUM,,None,True,Yes,BTS3900: V100R008C00  BTS3900 WCDMA: V200R012C00  BTS5900: V100R013C00  BTS5900 WCDMA: V100R013C00,BTS3900&BTS5900 V100R017C10SPC125 NodeBFunction Performance Counter List.xlsx,U,1.0,NodeBFunction,BTS3900!  BTS3900 WCDMA!  BTS5900!  BTS5900 WCDMA,SUM,0,0.0,,,
