begintime,ne_name,4G Traffic ,sum_L.Thrp.bits.DL,sum_PDCP_SDU_VOL_DL,contribution,count,target_without_worst_nes
2022-02-08,"4G_MAKENISOS_RELIEF/Cell:eNodeB Function Name=4G_MAKENISOS_RELIEF, Local Cell ID=1, Cell Name=4G_MAKENISOS_RELIEF-1, eNodeB ID=5131, Cell FDD TDD indication=CELL_FDD",8989.997,71919979168.0,0,0.00042709181648182583,32,20920011.596544
2022-02-08,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY, Local Cell ID=6, Cell Name=4G_SPURROADMILITARY-6, eNodeB ID=5067, Cell FDD TDD indication=CELL_FDD",9187.024,73496192808.0,0,0.00043645206647144926,33,20910824.572443
2022-02-08,"4G_BARMOI/Cell:eNodeB Function Name=4G_BARMOI, Local Cell ID=2, Cell Name=4G_BARMOI-2, eNodeB ID=5129, Cell FDD TDD indication=CELL_FDD",10314.735,82517878096.0,0,0.0004900267383491525,34,20900509.837681
2022-02-08,"4G_PALMRESORT/Cell:eNodeB Function Name=4G_PALMRESORT, Local Cell ID=8, Cell Name=4G_PALMRESORT-8, eNodeB ID=5025, Cell FDD TDD indication=CELL_FDD",10417.317,83338536768.0,0,0.0004949001473968239,35,20890092.520585
2022-02-08,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL, Local Cell ID=3, Cell Name=4G_SEFADUCENTRAL-3, eNodeB ID=5061, Cell FDD TDD indication=CELL_FDD",11102.541,88820329056.0,0,0.0005274533910583003,36,20878989.979453
2022-02-08,"4G_ALLENTOWN_II/Cell:eNodeB Function Name=4G_ALLENTOWN_II, Local Cell ID=6, Cell Name=4G_ALLENTOWN_II-6, eNodeB ID=5034, Cell FDD TDD indication=CELL_FDD",11158.444,89267551464.0,0,0.0005301091999330734,37,20867831.53552
2022-02-08,"4G_BARMOI/Cell:eNodeB Function Name=4G_BARMOI, Local Cell ID=3, Cell Name=4G_BARMOI-3, eNodeB ID=5129, Cell FDD TDD indication=CELL_FDD",11205.602,89644813256.0,0,0.0005323495561736428,38,20856625.933863
2022-02-08,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY, Local Cell ID=13, Cell Name=4G_SPURROADMILITARY-31, eNodeB ID=5067, Cell FDD TDD indication=CELL_TDD",11462.862,91702899448.0,0,0.0005445713222885941,39,20845163.071432
2022-02-08,"4G_KENEMA_MFS/Cell:eNodeB Function Name=4G_KENEMA_MFS, Local Cell ID=2, Cell Name=4G_KENEMA_MFS-2, eNodeB ID=5076, Cell FDD TDD indication=CELL_FDD",11542.48,92339836280.0,0,0.0005483537702966024,40,20833620.591897
2022-02-08,"4G_ALLENTOWN_II/Cell:eNodeB Function Name=4G_ALLENTOWN_II, Local Cell ID=1, Cell Name=4G_ALLENTOWN_II-1, eNodeB ID=5034, Cell FDD TDD indication=CELL_FDD",11617.475,92939801032.0,0,0.0005519165913717434,41,20822003.116768
2022-02-08,"4G_REGENT/Cell:eNodeB Function Name=4G_REGENT, Local Cell ID=1, Cell Name=4G_REGENT-1, eNodeB ID=5125, Cell FDD TDD indication=CELL_FDD",11705.095,93640761400.0,0,0.0005560791939799687,42,20810298.021593
2022-02-08,"4G_MAKENISOS_RELIEF/Cell:eNodeB Function Name=4G_MAKENISOS_RELIEF, Local Cell ID=3, Cell Name=4G_MAKENISOS_RELIEF-3, eNodeB ID=5131, Cell FDD TDD indication=CELL_FDD",11949.602,95596817848.0,0,0.0005676950976084707,43,20798348.419362
2022-02-08,"4G_MURRAYTOWNBARRACKS/Cell:eNodeB Function Name=4G_MURRAYTOWNBARRACKS, Local Cell ID=2, Cell Name=4G_MURRAYTOWNBARRACKS-2, eNodeB ID=5012, Cell FDD TDD indication=CELL_FDD",12509.14,100073121344.0,0,0.0005942773201398695,44,20785839.279194
2022-02-08,"4G_SPURLOOP_II/Cell:eNodeB Function Name=4G_SPURLOOP_II, Local Cell ID=7, Cell Name=4G_SPURLOOP_II-7, eNodeB ID=5039, Cell FDD TDD indication=CELL_FDD",12663.277,101306214424.0,0,0.0006015999756776921,45,20773176.002391
2022-02-08,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY, Local Cell ID=11, Cell Name=4G_SPURROADMILITARY-11, eNodeB ID=5067, Cell FDD TDD indication=CELL_TDD",12786.607,102292855720.0,0,0.0006074590692598929,46,20760389.395426
2022-02-08,"4G_LUNSAR_II/Cell:eNodeB Function Name=4G_LUNSAR_II, Local Cell ID=2, Cell Name=4G_LUNSAR_II-2, eNodeB ID=5047, Cell FDD TDD indication=CELL_FDD",13320.546,106564371744.0,0,0.0006328251486257136,47,20747068.848958
2022-02-08,"4G_JUITOWN_II/Cell:eNodeB Function Name=4G_JUITOWN_II, Local Cell ID=7, Cell Name=4G_JUITOWN_II-7, eNodeB ID=5032, Cell FDD TDD indication=CELL_FDD",14644.482,117155854496.0,0,0.0006957219695196118,48,20732424.367146
2022-02-08,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION, Local Cell ID=6, Cell Name=4G_HILLSTATION-6, eNodeB ID=5064, Cell FDD TDD indication=CELL_FDD",14939.804,119518429328.0,0,0.0007097519641266228,49,20717484.56348
2022-02-08,"4G_KAMBIA_RELIEVE/Cell:eNodeB Function Name=4G_KAMBIA_RELIEVE, Local Cell ID=2, Cell Name=4G_KAMBIA_RELIEVE-2, eNodeB ID=5108, Cell FDD TDD indication=CELL_FDD",15450.472,123603779328.0,0,0.0007340124976661937,50,20702034.091064
2022-02-08,"4G_OAU_II/Cell:eNodeB Function Name=4G_OAU_II, Local Cell ID=3, Cell Name=4G_OAU_II-3, eNodeB ID=5013, Cell FDD TDD indication=CELL_FDD",15483.557,123868452760.0,0,0.0007355842815887357,51,20686550.534469
2022-02-08,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=11, Cell Name=4G_SPURROAD_II-11, eNodeB ID=5001, Cell FDD TDD indication=CELL_TDD",16284.903,130279226768.0,0,0.0007736541851460389,52,20670265.631123
2022-02-08,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH, Local Cell ID=2, Cell Name=4G_GODERICH-2, eNodeB ID=5016, Cell FDD TDD indication=CELL_FDD",16355.536,130844290240.0,0,0.0007770097787322838,53,20653910.094843
2022-02-08,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL, Local Cell ID=1, Cell Name=4G_SWISSHOTEL-1, eNodeB ID=5055, Cell FDD TDD indication=CELL_FDD",16446.989,131575909720.0,0,0.0007813544773893259,54,20637463.106128
2022-02-08,"4G_KENEMA_ENTRANCE/Cell:eNodeB Function Name=4G_KENEMA_ENTRANCE, Local Cell ID=2, Cell Name=4G_KENEMA_ENTRANCE-2, eNodeB ID=5075, Cell FDD TDD indication=CELL_FDD",16664.136,133313086072.0,0,0.000791670577236031,55,20620798.970369
2022-02-08,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",17009.301,136074407288.0,0,0.0008080684855819347,56,20603789.669458
2022-02-08,"4G_MARAMPA/Cell:eNodeB Function Name=4G_MARAMPA, Local Cell ID=3, Cell Name=4G_MARAMPA-3, eNodeB ID=5107, Cell FDD TDD indication=CELL_FDD",17047.121,136376969344.0,0,0.0008098652172715384,57,20586742.54829
2022-02-08,"4G_KAMBIA_RELIEVE/Cell:eNodeB Function Name=4G_KAMBIA_RELIEVE, Local Cell ID=3, Cell Name=4G_KAMBIA_RELIEVE-3, eNodeB ID=5108, Cell FDD TDD indication=CELL_FDD",17557.922,140463379976.0,0,0.0008341320693017152,58,20569184.625793
2022-02-08,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=6, Cell Name=4G_DILLET-6, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",17961.657,143693254000.0,0,0.0008533124888866483,59,20551222.969043
2022-02-08,"4G_LUNGITOWN/Cell:eNodeB Function Name=4G_LUNGITOWN, Local Cell ID=2, Cell Name=4G_LUNGITOWN-2, eNodeB ID=5116, Cell FDD TDD indication=CELL_FDD",18113.95,144911598592.0,0,0.0008605475406900546,60,20533109.019219
2022-02-08,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=3, Cell Name=4G_SUSSEX_II-3, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",19379.837,155038698784.0,0,0.0009206866017254174,61,20513729.181871
2022-02-08,"4G_LAKKA_II/Cell:eNodeB Function Name=4G_LAKKA_II, Local Cell ID=1, Cell Name=4G_LAKKA_II-1, eNodeB ID=5103, Cell FDD TDD indication=CELL_FDD",19540.172,156321379872.0,0,0.0009283037084269674,62,20494189.009387
2022-02-08,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II, Local Cell ID=2, Cell Name=4G_IMATT_II-2, eNodeB ID=5030, Cell FDD TDD indication=CELL_FDD",20743.509,165948069560.0,0,0.0009854711785796037,63,20473445.500692
2022-02-08,"4G_OAU_II/Cell:eNodeB Function Name=4G_OAU_II, Local Cell ID=1, Cell Name=4G_OAU_II-1, eNodeB ID=5013, Cell FDD TDD indication=CELL_FDD",20924.567,167396536376.0,0,0.000994072782129479,64,20452520.933645
2022-02-08,"4G_FBC/Cell:eNodeB Function Name=4G_FBC, Local Cell ID=3, Cell Name=4G_FBC-3, eNodeB ID=5026, Cell FDD TDD indication=CELL_FDD",21779.748,174237982216.0,0,0.0010347002491587498,65,20430741.185868
2022-02-08,"4G_PENDUMA_DOVEFACTORY/Cell:eNodeB Function Name=4G_PENDUMA_DOVEFACTORY, Local Cell ID=1, Cell Name=4G_PENDUMA_DOVEFACTORY-1, eNodeB ID=5114, Cell FDD TDD indication=CELL_FDD",22459.515,179676120800.0,0,0.0010669942446755894,66,20408281.670768
2022-02-08,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=1, Cell Name=4G_SUSSEX_II-1, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",22745.316,181962531128.0,0,0.0010805719208686205,67,20385536.354377
2022-02-08,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II, Local Cell ID=3, Cell Name=4G_MARJAYTOWN_II-3, eNodeB ID=5065, Cell FDD TDD indication=CELL_FDD",22854.242,182833933688.0,0,0.0010857467171674514,68,20362682.112666
2022-02-08,"4G_TORKPOITOWN/Cell:eNodeB Function Name=4G_TORKPOITOWN, Local Cell ID=3, Cell Name=4G_TORKPOITOWN-3, eNodeB ID=5072, Cell FDD TDD indication=CELL_FDD",23297.91,186383282000.0,0,0.001106824251679961,69,20339384.202416
2022-02-08,"4G_MOBIMBI/Cell:eNodeB Function Name=4G_MOBIMBI, Local Cell ID=2, Cell Name=4G_MOBIMBI-2, eNodeB ID=5099, Cell FDD TDD indication=CELL_FDD",23611.92,188895360320.0,0,0.0011217420654782812,70,20315772.282376
2022-02-08,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL, Local Cell ID=7, Cell Name=4G_SWISSHOTEL-7, eNodeB ID=5055, Cell FDD TDD indication=CELL_FDD",23690.206,189521648344.0,0,0.0011254612335653336,71,20292082.076333
2022-02-08,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II, Local Cell ID=6, Cell Name=4G_IMATT_II-6, eNodeB ID=5030, Cell FDD TDD indication=CELL_FDD",23860.788,190886305808.0,0,0.0011335651490882311,72,20268221.288107
2022-02-08,"4G_SPURLOOP_II/Cell:eNodeB Function Name=4G_SPURLOOP_II, Local Cell ID=2, Cell Name=4G_SPURLOOP_II-2, eNodeB ID=5039, Cell FDD TDD indication=CELL_FDD",24019.128,192153024184.0,0,0.0011410874784306918,73,20244202.160084
2022-02-08,"4G_OAU_II/Cell:eNodeB Function Name=4G_OAU_II, Local Cell ID=8, Cell Name=4G_OAU_II-8, eNodeB ID=5013, Cell FDD TDD indication=CELL_FDD",24265.052,194120414352.0,0,0.0011527707001132436,74,20219937.10829
2022-02-08,"4G_KISSY_II/Cell:eNodeB Function Name=4G_KISSY_II, Local Cell ID=1, Cell Name=4G_KISSY_II-1, eNodeB ID=5036, Cell FDD TDD indication=CELL_FDD",24358.643,194869140224.0,0,0.0011572169696944627,75,20195578.465762
2022-02-08,"4G_KENEMA_MFS/Cell:eNodeB Function Name=4G_KENEMA_MFS, Local Cell ID=3, Cell Name=4G_KENEMA_MFS-3, eNodeB ID=5076, Cell FDD TDD indication=CELL_FDD",24398.925,195191397040.0,0,0.0011591306647214489,76,20171179.541132
2022-02-08,"4G_RUTILE_II/Cell:eNodeB Function Name=4G_RUTILE_II, Local Cell ID=1, Cell Name=4G_RUTILE_II-1, eNodeB ID=5048, Cell FDD TDD indication=CELL_FDD",24732.94,197863522496.0,0,0.001174998865020312,77,20146446.60082
2022-02-08,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING, Local Cell ID=1, Cell Name=4G_PORTLOKO_SLMINING-1, eNodeB ID=5105, Cell FDD TDD indication=CELL_FDD",25037.442,200299538808.0,0,0.0011894649780014785,78,20121409.158469
2022-02-08,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=3, Cell Name=4G_BINTUMANI-3, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",25304.959,202439669312.0,0,0.0012021740280122593,79,20096104.199805
2022-02-08,"4G_PORTLOKO_II/Cell:eNodeB Function Name=4G_PORTLOKO_II, Local Cell ID=1, Cell Name=4G_PORTLOKO_II-1, eNodeB ID=5049, Cell FDD TDD indication=CELL_FDD",26919.587,215356698208.0,0,0.001278880884028164,80,20069184.612529
2022-02-08,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=8, Cell Name=4G_KISSYHOUSE-8, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",26920.99,215367919640.0,0,0.0012789475369779399,81,20042263.622574
2022-02-08,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL, Local Cell ID=2, Cell Name=4G_SWISSHOTEL-2, eNodeB ID=5055, Cell FDD TDD indication=CELL_FDD",27263.573,218108587896.0,0,0.0012952227810926812,82,20015000.049087
2022-02-08,"4G_LUNGIAIRPORT/Cell:eNodeB Function Name=4G_LUNGIAIRPORT, Local Cell ID=6, Cell Name=4G_LUNGIAIRPORT-6, eNodeB ID=5015, Cell FDD TDD indication=CELL_FDD",27449.804,219598429976.0,0,0.0013040701406719143,83,19987550.24534
2022-02-08,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST, Local Cell ID=1, Cell Name=4G_ECOWASST-1, eNodeB ID=5063, Cell FDD TDD indication=CELL_FDD",27656.889,221255113896.0,0,0.0013139082205751824,84,19959893.356103
2022-02-08,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II, Local Cell ID=2, Cell Name=4G_COLLEGIATESCHOOL_II-2, eNodeB ID=5017, Cell FDD TDD indication=CELL_FDD",28198.19,225585519048.0,0,0.0013396240497743944,85,19931695.166222
2022-02-08,"4G_KENEMA_MFS/Cell:eNodeB Function Name=4G_KENEMA_MFS, Local Cell ID=1, Cell Name=4G_KENEMA_MFS-1, eNodeB ID=5076, Cell FDD TDD indication=CELL_FDD",28305.745,226445957320.0,0,0.0013447337133617907,86,19903389.421557
2022-02-08,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=6, Cell Name=4G_SPURROAD_II-6, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",28695.266,229562125872.0,0,0.0013632388620785053,87,19874694.155823
2022-02-08,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=2, Cell Name=4G_DILLET-2, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",29617.352,236938816072.0,0,0.0014070448149272616,88,19845076.803814
2022-02-08,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II, Local Cell ID=3, Cell Name=4G_IMATT_II-3, eNodeB ID=5030, Cell FDD TDD indication=CELL_FDD",29869.719,238957750008.0,0,0.0014190341270983412,89,19815207.085063
2022-02-08,"4G_REGENT/Cell:eNodeB Function Name=4G_REGENT, Local Cell ID=3, Cell Name=4G_REGENT-3, eNodeB ID=5125, Cell FDD TDD indication=CELL_FDD",30394.15,243153201016.0,0,0.001443948505647008,90,19784812.934936
2022-02-08,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II, Local Cell ID=1, Cell Name=4G_IMATT_II-1, eNodeB ID=5030, Cell FDD TDD indication=CELL_FDD",30552.511,244420085856.0,0,0.0014514718326458802,91,19754260.424204
2022-02-08,"4G_PALMRESORT/Cell:eNodeB Function Name=4G_PALMRESORT, Local Cell ID=3, Cell Name=4G_PALMRESORT-3, eNodeB ID=5025, Cell FDD TDD indication=CELL_FDD",30720.936,245767487560.0,0,0.0014594732746030857,92,19723539.488259
2022-02-08,"4G_SWISS_RELIEF/Cell:eNodeB Function Name=4G_SWISS_RELIEF, Local Cell ID=6, Cell Name=4G_SWISS_RELIEF-6, eNodeB ID=5068, Cell FDD TDD indication=CELL_FDD",31009.712,248077693912.0,0,0.001473192285454408,93,19692529.77652
2022-02-08,"4G_JUITOWN_II/Cell:eNodeB Function Name=4G_JUITOWN_II, Local Cell ID=2, Cell Name=4G_JUITOWN_II-2, eNodeB ID=5032, Cell FDD TDD indication=CELL_FDD",32359.829,258878628440.0,0,0.0015373328988487166,94,19660169.947965
2022-02-08,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=1, Cell Name=4G_BINTUMANI-1, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",32574.667,260597336192.0,0,0.0015475393039976085,95,19627595.280941
2022-02-08,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=1, Cell Name=4G_SPURROAD_II-2, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",32975.951,263807607992.0,0,0.0015666032828270888,96,19594619.329942
2022-02-08,"4G_LUNGIAIRPORT/Cell:eNodeB Function Name=4G_LUNGIAIRPORT, Local Cell ID=1, Cell Name=4G_LUNGIAIRPORT-1, eNodeB ID=5015, Cell FDD TDD indication=CELL_FDD",33651.077,269208618464.0,0,0.0015986767962769943,97,19560968.252634
2022-02-08,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=1, Cell Name=4G_WILKINSONROAD-1, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",34091.476,272731805232.0,0,0.0016195990289414523,98,19526876.77698
